Target	POS	Context	Overlap	Sent1	Sent2	Sent3
palm	same|same|same	diff|diff|diff	true|false|false	The island has long golden beaches fringed by <b>palm</b> trees.	More than two-thirds of <b>palms</b> live in tropical forests.	I put my <b>hand</b> into my pocket and pulled out the letter.	
ruler	same|same|same	same|same|same	false|false|false	Most <b>rulers</b> work by having numbers and little lines.	Most <b>measurers</b> work by having numbers and little lines.	Most <b>mathematicians</b> work by having numbers and little lines.	
ruler	same|same|same	diff|same|diff	false|false|false	Most <b>rulers</b> work by having numbers and little lines.	<b>Rulers</b> can be made of plastic, metal, and other materials.	Most <b>mathematicians</b> work by having numbers and little lines.	
ruler	same|same|same	diff|same|diff	false|false|false	Most <b>measurers</b> work by having numbers and little lines.	<b>Rulers</b> can be made of plastic, metal, and other materials.	Most <b>mathematicians</b> work by having numbers and little lines.	
ruler	same|same|same	same|same|same	false|false|false	The country was without a <b>ruler</b> after the queen died.	The country was without a <b>potentate</b> after the queen died.	The country was without a <b>palace</b> after the queen died.	
ruler	same|same|same	diff|same|diff	true|false|false	The country was without a <b>ruler</b> after the queen died.	The current <b>ruler</b> is concentrating all power in his own hands. 	The country was without a <b>palace</b> after the queen died.	
ruler	same|same|same	diff|same|diff	false|false|false	The country was without a <b>ruler</b> after the queen died.	Colonial rulers groomed and paid local <b>potentates</b>.	The country was without a <b>palace</b> after the queen died.	
ruler	same|same|same	diff|same|diff	false|false|false	The country was without a <b>potentate</b> after the queen died.	The current <b>ruler</b> is concentrating all power in his own hands. 	The country was without a <b>palace</b> after the queen died.	
ruler	same|same|same	diff|diff|diff	false|false|false	The current <b>ruler</b> is concentrating all power in his own hands. 	Colonial rulers groomed and paid local <b>potentates</b>.	The country was without a <b>palace</b> after the queen died.	
ruler	same|same|same	diff|same|diff	true|false|false	The country was without a <b>potentate</b> after the queen died.	Colonial rulers groomed and paid local <b>potentates</b>.	The country was without a <b>palace</b> after the queen died.	
ruler	same|same|same	same|diff|diff	false|true|false	Most <b>rulers</b> work by having numbers and little lines.	Most <b>measurers</b> work by having numbers and little lines.	The country was without a <b>ruler</b> after the queen died.	
ruler	same|same|same	same|diff|diff	false|false|false	Most <b>rulers</b> work by having numbers and little lines.	Most <b>measurers</b> work by having numbers and little lines.	The country was without a <b>potentate</b> after the queen died.	
ruler	same|same|same	same|diff|diff	false|true|false	Most <b>rulers</b> work by having numbers and little lines.	Most <b>measurers</b> work by having numbers and little lines.	The current <b>ruler</b> is concentrating all power in his own hands. 	
ruler	same|same|same	same|diff|diff	false|false|false	Most <b>rulers</b> work by having numbers and little lines.	Most <b>measurers</b> work by having numbers and little lines.	Colonial rulers groomed and paid local <b>potentates</b>.	
ruler	same|same|same	diff|diff|diff	false|true|false	Most <b>rulers</b> work by having numbers and little lines.	<b>Rulers</b> can be made of plastic, metal, and other materials.	The country was without a <b>ruler</b> after the queen died.	
ruler	same|same|same	diff|diff|diff	false|false|false	Most <b>rulers</b> work by having numbers and little lines.	<b>Rulers</b> can be made of plastic, metal, and other materials.	The country was without a <b>potentate</b> after the queen died.	
ruler	same|same|same	diff|diff|diff	false|true|false	Most <b>rulers</b> work by having numbers and little lines.	<b>Rulers</b> can be made of plastic, metal, and other materials.	The current <b>ruler</b> is concentrating all power in his own hands. 	
ruler	same|same|same	diff|diff|diff	false|false|false	Most <b>rulers</b> work by having numbers and little lines.	<b>Rulers</b> can be made of plastic, metal, and other materials.	Colonial rulers groomed and paid local <b>potentates</b>.	
ruler	same|same|same	diff|diff|diff	false|false|false	Most <b>measurers</b> work by having numbers and little lines.	<b>Rulers</b> can be made of plastic, metal, and other materials.	The country was without a <b>ruler</b> after the queen died.	
ruler	same|same|same	diff|diff|diff	false|false|false	Most <b>measurers</b> work by having numbers and little lines.	<b>Rulers</b> can be made of plastic, metal, and other materials.	The country was without a <b>potentate</b> after the queen died.	
ruler	same|same|same	diff|diff|diff	false|false|false	Most <b>measurers</b> work by having numbers and little lines.	<b>Rulers</b> can be made of plastic, metal, and other materials.	The current <b>ruler</b> is concentrating all power in his own hands. 	
ruler	same|same|same	diff|diff|diff	false|false|false	Most <b>measurers</b> work by having numbers and little lines.	<b>Rulers</b> can be made of plastic, metal, and other materials.	Colonial rulers groomed and paid local <b>potentates</b>.	
ruler	same|same|same	same|diff|diff	false|true|false	The country was without a <b>ruler</b> after the queen died.	The country was without a <b>potentate</b> after the queen died.	Most <b>rulers</b> work by having numbers and little lines.	
ruler	same|same|same	same|diff|diff	false|false|false	The country was without a <b>ruler</b> after the queen died.	The country was without a <b>potentate</b> after the queen died.	Most <b>measurers</b> work by having numbers and little lines.	
ruler	same|same|same	same|diff|diff	false|false|false	The country was without a <b>ruler</b> after the queen died.	The country was without a <b>potentate</b> after the queen died.	<b>Rulers</b> can be made of plastic, metal, and other materials.	
ruler	same|same|same	diff|diff|diff	true|true|true	The country was without a <b>ruler</b> after the queen died.	The current <b>ruler</b> is concentrating all power in his own hands. 	Most <b>rulers</b> work by having numbers and little lines.	
ruler	same|same|same	diff|diff|diff	true|false|false	The country was without a <b>ruler</b> after the queen died.	The current <b>ruler</b> is concentrating all power in his own hands. 	Most <b>measurers</b> work by having numbers and little lines.	
ruler	same|same|same	diff|diff|diff	true|false|false	The country was without a <b>ruler</b> after the queen died.	The current <b>ruler</b> is concentrating all power in his own hands. 	<b>Rulers</b> can be made of plastic, metal, and other materials.	
ruler	same|same|same	diff|diff|diff	false|true|false	The country was without a <b>ruler</b> after the queen died.	Colonial rulers groomed and paid local <b>potentates</b>.	Most <b>rulers</b> work by having numbers and little lines.	
ruler	same|same|same	diff|diff|diff	false|false|false	The country was without a <b>ruler</b> after the queen died.	Colonial rulers groomed and paid local <b>potentates</b>.	Most <b>measurers</b> work by having numbers and little lines.	
ruler	same|same|same	diff|diff|diff	false|false|false	The country was without a <b>ruler</b> after the queen died.	Colonial rulers groomed and paid local <b>potentates</b>.	<b>Rulers</b> can be made of plastic, metal, and other materials.	
ruler	same|same|same	diff|diff|diff	false|false|true	The country was without a <b>potentate</b> after the queen died.	The current <b>ruler</b> is concentrating all power in his own hands. 	Most <b>rulers</b> work by having numbers and little lines.	
ruler	same|same|same	diff|diff|diff	false|false|false	The country was without a <b>potentate</b> after the queen died.	The current <b>ruler</b> is concentrating all power in his own hands. 	Most <b>measurers</b> work by having numbers and little lines.	
ruler	same|same|same	diff|diff|diff	false|false|false	The country was without a <b>potentate</b> after the queen died.	The current <b>ruler</b> is concentrating all power in his own hands. 	<b>Rulers</b> can be made of plastic, metal, and other materials.	
ruler	same|same|same	diff|diff|diff	true|false|false	The country was without a <b>potentate</b> after the queen died.	Colonial rulers groomed and paid local <b>potentates</b>.	Most <b>rulers</b> work by having numbers and little lines.	
ruler	same|same|same	diff|diff|diff	true|false|false	The country was without a <b>potentate</b> after the queen died.	Colonial rulers groomed and paid local <b>potentates</b>.	Most <b>measurers</b> work by having numbers and little lines.	
ruler	same|same|same	diff|diff|diff	true|false|false	The country was without a <b>potentate</b> after the queen died.	Colonial rulers groomed and paid local <b>potentates</b>.	<b>Rulers</b> can be made of plastic, metal, and other materials.	
ruler	same|same|same	diff|diff|diff	false|true|false	The current <b>ruler</b> is concentrating all power in his own hands. 	Colonial rulers groomed and paid local <b>potentates</b>.	Most <b>rulers</b> work by having numbers and little lines.	
ruler	same|same|same	diff|diff|diff	false|false|false	The current <b>ruler</b> is concentrating all power in his own hands. 	Colonial rulers groomed and paid local <b>potentates</b>.	Most <b>measurers</b> work by having numbers and little lines.	
ruler	same|same|same	diff|diff|diff	false|false|false	The current <b>ruler</b> is concentrating all power in his own hands. 	Colonial rulers groomed and paid local <b>potentates</b>.	<b>Rulers</b> can be made of plastic, metal, and other materials.	
nail	same|same|same	same|same|same	true|false|false	Keep your <b>nails</b> short and your hands clean.	Keep your <b>fingernails</b> short and your hands clean.	Keep your <b>hair</b> short and your hands clean.	
nail	same|same|same	diff|same|diff	true|false|false	Keep your <b>nails</b> short and your hands clean.	Please stop biting your <b>nails</b>!	Keep your <b>hair</b> short and your hands clean.	
nail	same|same|same	diff|same|diff	true|false|false	Keep your <b>nails</b> short and your hands clean.	She had long red <b>fingernails</b>.	Keep your <b>hair</b> short and your hands clean.	
nail	same|same|same	diff|same|diff	true|false|false	Keep your <b>fingernails</b> short and your hands clean.	Please stop biting your <b>nails</b>!	Keep your <b>hair</b> short and your hands clean.	
nail	same|same|same	diff|diff|diff	true|false|false	Please stop biting your <b>nails</b>!	She had long red <b>fingernails</b>.	Keep your <b>hair</b> short and your hands clean.	
nail	same|same|same	diff|same|diff	true|false|false	Keep your <b>fingernails</b> short and your hands clean.	She had long red <b>fingernails</b>.	Keep your <b>hair</b> short and your hands clean.	
nail	same|same|same	same|same|same	false|false|false	A mirror hung on a <b>nail</b> above the washstand.	A mirror hung on a <b>tack</b> above the washstand.	A mirror hung on a <b>wire</b> above the washstand.	
nail	same|same|same	diff|same|diff	true|false|false	A mirror hung on a <b>nail</b> above the washstand.	He hammered the <b>nail</b> into the branch.	A mirror hung on a <b>wire</b> above the washstand.	
nail	same|same|same	diff|same|diff	false|false|false	A mirror hung on a <b>nail</b> above the washstand.	He fixed it with three <b>tacks</b>.	A mirror hung on a <b>wire</b> above the washstand.	
nail	same|same|same	diff|same|diff	false|false|false	A mirror hung on a <b>tack</b> above the washstand.	He hammered the <b>nail</b> into the branch.	A mirror hung on a <b>wire</b> above the washstand.	
nail	same|same|same	diff|diff|diff	false|false|false	He hammered the <b>nail</b> into the branch.	He fixed it with three <b>tacks</b>.	A mirror hung on a <b>wire</b> above the washstand.	
nail	same|same|same	diff|same|diff	true|false|false	A mirror hung on a <b>tack</b> above the washstand.	He fixed it with three <b>tacks</b>.	A mirror hung on a <b>wire</b> above the washstand.	
nail	same|same|same	same|diff|diff	true|true|true	Keep your <b>nails</b> short and your hands clean.	Keep your <b>fingernails</b> short and your hands clean.	A mirror hung on a <b>nail</b> above the washstand.	
nail	same|same|same	same|diff|diff	true|false|false	Keep your <b>nails</b> short and your hands clean.	Keep your <b>fingernails</b> short and your hands clean.	A mirror hung on a <b>tack</b> above the washstand.	
nail	same|same|same	same|diff|diff	true|true|true	Keep your <b>nails</b> short and your hands clean.	Keep your <b>fingernails</b> short and your hands clean.	He hammered the <b>nail</b> into the branch.	
nail	same|same|same	same|diff|diff	true|false|false	Keep your <b>nails</b> short and your hands clean.	Keep your <b>fingernails</b> short and your hands clean.	He fixed it with three <b>tacks</b>.	
nail	same|same|same	diff|diff|diff	true|true|true	Keep your <b>nails</b> short and your hands clean.	Please stop biting your <b>nails</b>!	A mirror hung on a <b>nail</b> above the washstand.	
nail	same|same|same	diff|diff|diff	true|false|false	Keep your <b>nails</b> short and your hands clean.	Please stop biting your <b>nails</b>!	A mirror hung on a <b>tack</b> above the washstand.	
nail	same|same|same	diff|diff|diff	true|true|true	Keep your <b>nails</b> short and your hands clean.	Please stop biting your <b>nails</b>!	He hammered the <b>nail</b> into the branch.	
nail	same|same|same	diff|diff|diff	true|false|false	Keep your <b>nails</b> short and your hands clean.	Please stop biting your <b>nails</b>!	He fixed it with three <b>tacks</b>.	
nail	same|same|same	diff|diff|diff	true|true|true	Keep your <b>nails</b> short and your hands clean.	She had long red <b>fingernails</b>.	A mirror hung on a <b>nail</b> above the washstand.	
nail	same|same|same	diff|diff|diff	true|false|false	Keep your <b>nails</b> short and your hands clean.	She had long red <b>fingernails</b>.	A mirror hung on a <b>tack</b> above the washstand.	
nail	same|same|same	diff|diff|diff	true|true|true	Keep your <b>nails</b> short and your hands clean.	She had long red <b>fingernails</b>.	He hammered the <b>nail</b> into the branch.	
nail	same|same|same	diff|diff|diff	true|false|false	Keep your <b>nails</b> short and your hands clean.	She had long red <b>fingernails</b>.	He fixed it with three <b>tacks</b>.	
nail	same|same|same	diff|diff|diff	true|true|true	Keep your <b>fingernails</b> short and your hands clean.	Please stop biting your <b>nails</b>!	A mirror hung on a <b>nail</b> above the washstand.	
nail	same|same|same	diff|diff|diff	true|false|false	Keep your <b>fingernails</b> short and your hands clean.	Please stop biting your <b>nails</b>!	A mirror hung on a <b>tack</b> above the washstand.	
nail	same|same|same	diff|diff|diff	true|true|true	Keep your <b>fingernails</b> short and your hands clean.	Please stop biting your <b>nails</b>!	He hammered the <b>nail</b> into the branch.	
nail	same|same|same	diff|diff|diff	true|false|false	Keep your <b>fingernails</b> short and your hands clean.	Please stop biting your <b>nails</b>!	He fixed it with three <b>tacks</b>.	
nail	same|same|same	diff|diff|diff	true|true|true	Keep your <b>fingernails</b> short and your hands clean.	She had long red <b>fingernails</b>.	A mirror hung on a <b>nail</b> above the washstand.	
nail	same|same|same	diff|diff|diff	true|false|false	Keep your <b>fingernails</b> short and your hands clean.	She had long red <b>fingernails</b>.	A mirror hung on a <b>tack</b> above the washstand.	
nail	same|same|same	diff|diff|diff	true|true|true	Keep your <b>fingernails</b> short and your hands clean.	She had long red <b>fingernails</b>.	He hammered the <b>nail</b> into the branch.	
nail	same|same|same	diff|diff|diff	true|false|false	Keep your <b>fingernails</b> short and your hands clean.	She had long red <b>fingernails</b>.	He fixed it with three <b>tacks</b>.	
nail	same|same|same	diff|diff|diff	true|true|true	Please stop biting your <b>nails</b>!	She had long red <b>fingernails</b>.	A mirror hung on a <b>nail</b> above the washstand.	
nail	same|same|same	diff|diff|diff	true|false|false	Please stop biting your <b>nails</b>!	She had long red <b>fingernails</b>.	A mirror hung on a <b>tack</b> above the washstand.	
nail	same|same|same	diff|diff|diff	true|true|true	Please stop biting your <b>nails</b>!	She had long red <b>fingernails</b>.	He hammered the <b>nail</b> into the branch.	
nail	same|same|same	diff|diff|diff	true|false|false	Please stop biting your <b>nails</b>!	She had long red <b>fingernails</b>.	He fixed it with three <b>tacks</b>.	
nail	same|same|same	same|diff|diff	false|true|false	A mirror hung on a <b>nail</b> above the washstand.	A mirror hung on a <b>tack</b> above the washstand.	Keep your <b>nails</b> short and your hands clean.	
nail	same|same|same	same|diff|diff	false|true|false	A mirror hung on a <b>nail</b> above the washstand.	A mirror hung on a <b>tack</b> above the washstand.	Keep your <b>fingernails</b> short and your hands clean.	
nail	same|same|same	same|diff|diff	false|true|false	A mirror hung on a <b>nail</b> above the washstand.	A mirror hung on a <b>tack</b> above the washstand.	Please stop biting your <b>nails</b>!	
nail	same|same|same	same|diff|diff	false|true|false	A mirror hung on a <b>nail</b> above the washstand.	A mirror hung on a <b>tack</b> above the washstand.	She had long red <b>fingernails</b>.	
nail	same|same|same	diff|diff|diff	true|true|true	A mirror hung on a <b>nail</b> above the washstand.	He hammered the <b>nail</b> into the branch.	Keep your <b>nails</b> short and your hands clean.	
nail	same|same|same	diff|diff|diff	true|true|true	A mirror hung on a <b>nail</b> above the washstand.	He hammered the <b>nail</b> into the branch.	Keep your <b>fingernails</b> short and your hands clean.	
nail	same|same|same	diff|diff|diff	true|true|true	A mirror hung on a <b>nail</b> above the washstand.	He hammered the <b>nail</b> into the branch.	Please stop biting your <b>nails</b>!	
nail	same|same|same	diff|diff|diff	true|true|true	A mirror hung on a <b>nail</b> above the washstand.	He hammered the <b>nail</b> into the branch.	She had long red <b>fingernails</b>.	
nail	same|same|same	diff|diff|diff	false|true|false	A mirror hung on a <b>nail</b> above the washstand.	He fixed it with three <b>tacks</b>.	Keep your <b>nails</b> short and your hands clean.	
nail	same|same|same	diff|diff|diff	false|true|false	A mirror hung on a <b>nail</b> above the washstand.	He fixed it with three <b>tacks</b>.	Keep your <b>fingernails</b> short and your hands clean.	
nail	same|same|same	diff|diff|diff	false|true|false	A mirror hung on a <b>nail</b> above the washstand.	He fixed it with three <b>tacks</b>.	Please stop biting your <b>nails</b>!	
nail	same|same|same	diff|diff|diff	false|true|false	A mirror hung on a <b>nail</b> above the washstand.	He fixed it with three <b>tacks</b>.	She had long red <b>fingernails</b>.	
nail	same|same|same	diff|diff|diff	false|false|true	A mirror hung on a <b>tack</b> above the washstand.	He hammered the <b>nail</b> into the branch.	Keep your <b>nails</b> short and your hands clean.	
nail	same|same|same	diff|diff|diff	false|false|true	A mirror hung on a <b>tack</b> above the washstand.	He hammered the <b>nail</b> into the branch.	Keep your <b>fingernails</b> short and your hands clean.	
nail	same|same|same	diff|diff|diff	false|false|true	A mirror hung on a <b>tack</b> above the washstand.	He hammered the <b>nail</b> into the branch.	Please stop biting your <b>nails</b>!	
nail	same|same|same	diff|diff|diff	false|false|true	A mirror hung on a <b>tack</b> above the washstand.	He hammered the <b>nail</b> into the branch.	She had long red <b>fingernails</b>.	
nail	same|same|same	diff|diff|diff	true|false|false	A mirror hung on a <b>tack</b> above the washstand.	He fixed it with three <b>tacks</b>.	Keep your <b>nails</b> short and your hands clean.	
nail	same|same|same	diff|diff|diff	true|false|false	A mirror hung on a <b>tack</b> above the washstand.	He fixed it with three <b>tacks</b>.	Keep your <b>fingernails</b> short and your hands clean.	
nail	same|same|same	diff|diff|diff	true|false|false	A mirror hung on a <b>tack</b> above the washstand.	He fixed it with three <b>tacks</b>.	Please stop biting your <b>nails</b>!	
nail	same|same|same	diff|diff|diff	true|false|false	A mirror hung on a <b>tack</b> above the washstand.	He fixed it with three <b>tacks</b>.	She had long red <b>fingernails</b>.	
nail	same|same|same	diff|diff|diff	false|true|false	He hammered the <b>nail</b> into the branch.	He fixed it with three <b>tacks</b>.	Keep your <b>nails</b> short and your hands clean.	
nail	same|same|same	diff|diff|diff	false|true|false	He hammered the <b>nail</b> into the branch.	He fixed it with three <b>tacks</b>.	Keep your <b>fingernails</b> short and your hands clean.	
nail	same|same|same	diff|diff|diff	false|true|false	He hammered the <b>nail</b> into the branch.	He fixed it with three <b>tacks</b>.	Please stop biting your <b>nails</b>!	
nail	same|same|same	diff|diff|diff	false|true|false	He hammered the <b>nail</b> into the branch.	He fixed it with three <b>tacks</b>.	She had long red <b>fingernails</b>.	
lead	same|same|same	diff|same|diff	true|true|true	She lifted the <b>lead</b> again.	Pass me those two <b>leads</b> please.	She lifted the <b>lead</b> again.	
lead	same|same|same	same|same|same	false|false|false	They now have a <b>lead</b> of 28 points.	They now have an <b>advantage</b> of 28 points.	They now have a <b>debt</b> of 28 points.	
lead	same|same|same	diff|same|diff	true|false|false	They now have a <b>lead</b> of 28 points.	His goal gave them a two-goal <b>lead</b> once more time.	They now have a <b>debt</b> of 28 points.	
lead	same|same|same	diff|same|diff	false|false|false	They now have a <b>lead</b> of 28 points.	The player who scores the next point after deuce has the <b>advantage</b>.	They now have a <b>debt</b> of 28 points.	
lead	same|same|same	diff|same|diff	false|false|false	They now have an <b>advantage</b> of 28 points.	His goal gave them a two-goal <b>lead</b> once more time.	They now have a <b>debt</b> of 28 points.	
lead	same|same|same	diff|diff|diff	false|false|false	His goal gave them a two-goal <b>lead</b> once more time.	The player who scores the next point after deuce has the <b>advantage</b>.	They now have a <b>debt</b> of 28 points.	
lead	same|same|same	diff|same|diff	true|false|false	They now have an <b>advantage</b> of 28 points.	The player who scores the next point after deuce has the <b>advantage</b>.	They now have a <b>debt</b> of 28 points.	
lead	same|same|same	diff|diff|diff	true|true|true	She lifted the <b>lead</b> again.	Pass me those two <b>leads</b> please.	They now have a <b>lead</b> of 28 points.	
lead	same|same|same	diff|diff|diff	true|false|false	She lifted the <b>lead</b> again.	Pass me those two <b>leads</b> please.	They now have an <b>advantage</b> of 28 points.	
lead	same|same|same	diff|diff|diff	true|true|true	She lifted the <b>lead</b> again.	Pass me those two <b>leads</b> please.	His goal gave them a two-goal <b>lead</b> once more time.	
lead	same|same|same	diff|diff|diff	true|false|false	She lifted the <b>lead</b> again.	Pass me those two <b>leads</b> please.	The player who scores the next point after deuce has the <b>advantage</b>.	
lead	same|same|same	same|diff|diff	false|true|false	They now have a <b>lead</b> of 28 points.	They now have an <b>advantage</b> of 28 points.	She lifted the <b>lead</b> again.	
lead	same|same|same	same|diff|diff	false|true|false	They now have a <b>lead</b> of 28 points.	They now have an <b>advantage</b> of 28 points.	Pass me those two <b>leads</b> please.	
lead	same|same|same	diff|diff|diff	true|true|true	They now have a <b>lead</b> of 28 points.	His goal gave them a two-goal <b>lead</b> once more time.	She lifted the <b>lead</b> again.	
lead	same|same|same	diff|diff|diff	true|true|true	They now have a <b>lead</b> of 28 points.	His goal gave them a two-goal <b>lead</b> once more time.	Pass me those two <b>leads</b> please.	
lead	same|same|same	diff|diff|diff	false|true|false	They now have a <b>lead</b> of 28 points.	The player who scores the next point after deuce has the <b>advantage</b>.	She lifted the <b>lead</b> again.	
lead	same|same|same	diff|diff|diff	false|true|false	They now have a <b>lead</b> of 28 points.	The player who scores the next point after deuce has the <b>advantage</b>.	Pass me those two <b>leads</b> please.	
lead	same|same|same	diff|diff|diff	false|false|true	They now have an <b>advantage</b> of 28 points.	His goal gave them a two-goal <b>lead</b> once more time.	She lifted the <b>lead</b> again.	
lead	same|same|same	diff|diff|diff	false|false|true	They now have an <b>advantage</b> of 28 points.	His goal gave them a two-goal <b>lead</b> once more time.	Pass me those two <b>leads</b> please.	
lead	same|same|same	diff|diff|diff	true|false|false	They now have an <b>advantage</b> of 28 points.	The player who scores the next point after deuce has the <b>advantage</b>.	She lifted the <b>lead</b> again.	
lead	same|same|same	diff|diff|diff	true|false|false	They now have an <b>advantage</b> of 28 points.	The player who scores the next point after deuce has the <b>advantage</b>.	Pass me those two <b>leads</b> please.	
lead	same|same|same	diff|diff|diff	false|true|false	His goal gave them a two-goal <b>lead</b> once more time.	The player who scores the next point after deuce has the <b>advantage</b>.	She lifted the <b>lead</b> again.	
lead	same|same|same	diff|diff|diff	false|true|false	His goal gave them a two-goal <b>lead</b> once more time.	The player who scores the next point after deuce has the <b>advantage</b>.	Pass me those two <b>leads</b> please.	
