Target	POS	Context	Overlap	Sent1	Sent2	Sent3
banco	same|same|same	diff|diff|diff	false|false|false	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	Aunque la cuenta esté vacía, la <b>entidad financiera</b> sigue estando obligada a pagar la factura a final de mes.	
banco	same|same|same	diff|diff|diff	false|true|false	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	La directora de este <b>banco</b> estudió economía en la universidad.	
banco	same|same|same	diff|diff|diff	false|false|false	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	¿Cuál es la <b>entidad financiera</b> más prestigiosa?	
banco	same|same|same	diff|diff|diff	false|false|true	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	Aunque la cuenta esté vacía, el <b>banco</b> sigue estando obligado a pagar la factura a final de mes.	
banco	same|same|same	diff|diff|diff	false|false|false	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	Aunque la cuenta esté vacía, la <b>entidad financiera</b> sigue estando obligada a pagar la factura a final de mes.	
banco	same|same|same	diff|diff|diff	false|false|true	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	La directora de este <b>banco</b> estudió economía en la universidad.	
banco	same|same|same	diff|diff|diff	false|false|false	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	¿Cuál es la <b>entidad financiera</b> más prestigiosa?	
banco	same|same|same	diff|diff|diff	false|false|false	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	Aunque la cuenta esté vacía, el <b>banco</b> sigue estando obligado a pagar la factura a final de mes.	
banco	same|same|same	diff|diff|diff	false|false|false	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	Aunque la cuenta esté vacía, la <b>entidad financiera</b> sigue estando obligada a pagar la factura a final de mes.	
banco	same|same|same	diff|diff|diff	false|false|false	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	La directora de este <b>banco</b> estudió economía en la universidad.	
banco	same|same|same	diff|diff|diff	false|false|false	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	¿Cuál es la <b>entidad financiera</b> más prestigiosa?	
banco	same|same|same	diff|diff|diff	false|true|false	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	Aunque la cuenta esté vacía, el <b>banco</b> sigue estando obligado a pagar la factura a final de mes.	
banco	same|same|same	diff|diff|diff	false|false|false	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	Aunque la cuenta esté vacía, la <b>entidad financiera</b> sigue estando obligada a pagar la factura a final de mes.	
banco	same|same|same	diff|diff|diff	false|true|false	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	La directora de este <b>banco</b> estudió economía en la universidad.	
banco	same|same|same	diff|diff|diff	false|false|false	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	¿Cuál es la <b>entidad financiera</b> más prestigiosa?	
banco	same|same|same	same|diff|diff	false|true|false	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	same|diff|diff	false|false|false	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	same|diff|diff	false|true|false	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	
banco	same|same|same	same|diff|diff	false|false|false	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	
banco	same|same|same	diff|diff|diff	true|true|true	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	diff|diff|diff	true|false|false	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	diff|diff|diff	true|true|true	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	
banco	same|same|same	diff|diff|diff	true|false|false	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	
banco	same|same|same	diff|diff|diff	false|true|false	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	diff|diff|diff	false|false|false	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	diff|diff|diff	false|true|false	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	
banco	same|same|same	diff|diff|diff	false|false|false	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	
banco	same|same|same	diff|diff|diff	false|false|true	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	diff|diff|diff	false|false|false	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	diff|diff|diff	false|false|true	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	
banco	same|same|same	diff|diff|diff	false|false|false	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	
banco	same|same|same	diff|diff|diff	true|false|false	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	diff|diff|diff	true|false|false	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	diff|diff|diff	true|false|false	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	
banco	same|same|same	diff|diff|diff	true|false|false	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	
banco	same|same|same	diff|diff|diff	false|true|false	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	diff|diff|diff	false|false|false	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	
banco	same|same|same	diff|diff|diff	false|true|false	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	
banco	same|same|same	diff|diff|diff	false|false|false	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	Dormía casi todas las noches en un <b>asiento</b> del patio.	Había un gran <b>grupo</b> de peces nadando bajo el barco.	
banco	same|same|same	same|diff|diff	false|true|false	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	
banco	same|same|same	same|diff|diff	false|false|false	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	
banco	same|same|same	same|diff|diff	false|true|false	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	El ayutamiento va a colocar nuevos <b>bancos</b> en esta plaza.	
banco	same|same|same	same|diff|diff	false|false|false	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	Se detectaba el <b>conjunto</b> de sardina y se largaba la red rodeándolo.	Dormía casi todas las noches en un <b>asiento</b> del patio.	
banco	same|same|same	diff|diff|diff	true|true|true	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	El <b>banco</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	
banco	same|same|same	diff|diff|diff	true|false|false	Se detectaba el <b>banco</b> de sardina y se largaba la red rodeándolo.	Los pescadores nativos sabían por dónde se movían los mejores <b>bancos</b>.	El <b>asiento</b> puede ser de materiales sencillos como yeso o piedra y arrimarse a las paredes de las viviendas y edificios.	
